0, -0.36991149357880776
1, -0.4447324742432945
2, -0.4524086191265268
3, -0.45147409936652494
4, -0.43881314898428647
5, -0.431902330380476
6, -0.468927736625805
7, -0.4527152984038036
8, -0.39206234617423236
9, -0.4489761425923113
10, -0.46415188172397137
11, -0.40614687461737253
12, -0.45250550693781666
13, -0.39007964630760056
14, -0.40686786482782994
15, -0.4676632148317642
16, -0.25432649231712917
17, -0.4619681836658873
18, -0.4801878356558429
19, -0.48371761739633756
