0, -0.42852248121831965
1, -0.43818442764504556
2, -0.45706011212858083
3, -0.4393244326780264
4, -0.43242776415723894
5, -0.4133238726737903
6, -0.40367803703344163
7, -0.4784760998412604
8, -0.46011566364807105
9, -0.41314453947979135
10, -0.4730212330637739
11, -0.4648815326702014
12, -0.45641671814023005
13, -0.4489912291040647
14, -0.4510508441630659
15, -0.4969568167974988
16, -0.481788475349004
17, -0.4559514177964366
18, -0.4109137673190036
19, -0.4436759171556845
