0, -0.3206964024880564
1, -0.32188772762884477
2, -0.29647872739681125
3, -0.3272458114920017
4, -0.3417070932163935
5, -0.3856430178119003
6, -0.3224684877781696
7, -0.3057518881359102
8, -0.33163917423185774
9, -0.3566535872159669
10, -0.30946588836809624
11, -0.31031846609910285
12, -0.31943015463346724
13, -0.3459565919501849
14, -0.3361235533845011
15, -0.32633833968527515
16, -0.3331917337564266
17, -0.3204695719330567
18, -0.30115947655743025
19, -0.31632929233806356
