0, -0.4623798191953115
1, -0.351250125226144
2, -0.31877577212255076
3, -0.4309678190066926
4, -0.4337991817558719
5, -0.46038920346523365
6, -0.34217425637737414
7, -0.36818940504095105
8, -0.3879152853800845
9, -0.25441382370577803
10, -0.4184556942257362
11, -0.38581035608951025
12, -0.3540639434668691
13, -0.3575761117811674
14, -0.3791600503424028
15, -0.40694696678891673
16, -0.3261433572016082
17, -0.3396981620397741
18, -0.281335653988633
19, -0.40788952043818366
20, -0.3905120174607601
21, -0.42092098190892335
22, -0.3043876921993817
23, -0.47846668823698224
24, -0.3832803403735181
25, -0.48574333233233036
26, -0.36525899836569
27, -0.36875555802371773
28, -0.3795927227519084
29, -0.398857106378768
30, -0.4141222470974242
31, -0.40289659451373305
32, -0.41982234141006897
33, -0.42052873962060006
34, -0.40703603229345414
35, -0.40386774040553103
36, -0.32026250037362736
37, -0.4105315914013933
38, -0.37901791628066156
39, -0.3984628961383544
40, -0.40352599311673626
41, -0.38480262094591056
42, -0.3240580643955055
43, -0.4142695502355027
44, -0.465488544612302
45, -0.39831642677408885
46, -0.32976051741398316
47, -0.4307656169132956
48, -0.37342564259404104
49, -0.43612099372225976
50, -0.3205312236301317
51, -0.38591239073223993
52, -0.26556352866349375
53, -0.3959311986668869
54, -0.38324942695850484
55, -0.31196257189466464
56, -0.31441092389125963
57, -0.38630179186211344
58, -0.3674227533359568
59, -0.34233124816011135
60, -0.41072732981121507
61, -0.21624836378296877
62, -0.3374314300627826
63, -0.25204846103999734
64, -0.35204925496921297
65, -0.3934927367348923
66, -0.37527448150535947
67, -0.4638737834816284
68, -0.370544235820378
69, -0.3826334327103581
70, -0.31472702466748453
71, -0.3930538454875378
72, -0.4327655185124592
73, -0.2583904501687373
74, -0.42689137965531054
75, -0.46230974736270714
76, -0.4090943363474165
77, -0.4629619807571783
78, -0.42254851793922027
79, -0.47709115406101754
80, -0.416048718045559
81, -0.39211474463435614
82, -0.3654168928339922
83, -0.44419351027983656
84, -0.34557665387140246
85, -0.3266764645399267
86, -0.4444545613465366
87, -0.3567013406987042
88, -0.4070016679453056
89, -0.45918897600752906
90, -0.4115900380597862
91, -0.32742599384975957
92, -0.41226628586008557
93, -0.345799374877038
94, -0.3841196971206342
95, -0.4357790610607707
96, -0.44879076926991035
97, -0.44738379765884656
98, -0.27670969753967867
99, -0.41429411081100337
100, -0.35379304661689776
101, -0.4015302275078665
102, -0.4126565615906914
103, -0.3820756718984227
104, -0.4289138902164438
105, -0.3403581288557712
106, -0.4122944348873981
107, -0.41172091829030993
108, -0.3654288740580544
109, -0.372120417675872
110, -0.41033858714751614
111, -0.3795331739851876
112, -0.46443521948588873
113, -0.3091075852168748
114, -0.3831725111167431
115, -0.4338539643071311
116, -0.392599629207116
117, -0.42276199513641155
118, -0.265545235844217
119, -0.35042707021043884
120, -0.34057477726024893
121, -0.3980622653453727
122, -0.4188143422759155
123, -0.3863870052304167
124, -0.3790170975798966
125, -0.3124643896303588
126, -0.4584078849166036
127, -0.33163011342900783
128, -0.4428457049224431
129, -0.3689620582893182
130, -0.3987902573045827
131, -0.43021633734263554
132, -0.47466591147525494
133, -0.35809139780738714
134, -0.3137890912314295
135, -0.27800979323186353
136, -0.40305389342033854
137, -0.3187409320506038
138, -0.3676832621478964
139, -0.39165092409754615
140, -0.32878309561430846
141, -0.35389314643650244
142, -0.39207863479537725
143, -0.3333580121939752
144, -0.43030882863390024
145, -0.33870693885700576
146, -0.33582155193099966
147, -0.3867769774071355
148, -0.4247526436820909
149, -0.4437744799015164
150, -0.3467906421974331
151, -0.40209693317826767
152, -0.39152847228705256
153, -0.41571830517438996
154, -0.47192032374181525
155, -0.4502074011199735
156, -0.4407302234592788
157, -0.25940547817577775
158, -0.3805916301029531
159, -0.3402543420742316
160, -0.32475781803710085
161, -0.1907459270364546
162, -0.3887604735286661
163, -0.3397800302013202
164, -0.4673607031611658
165, -0.4195587355534237
166, -0.3793719200089786
167, -0.2894658708313859
168, -0.2937251743630602
169, -0.35504265792063194
170, -0.31888584347346216
171, -0.42756389480220375
172, -0.37185402645364046
173, -0.4474918745338174
174, -0.36634479484947485
175, -0.41845930085524047
176, -0.37689285431129554
177, -0.25014357708300183
178, -0.4505870165846907
179, -0.4162287572303784
180, -0.29847253659004935
181, -0.41705401074081216
182, -0.4247557292610073
183, -0.44827239283315007
184, -0.25934923118033687
185, -0.41697245895851087
186, -0.3315165993381023
187, -0.3919291888041673
188, -0.3032000612889262
189, -0.43610454470111015
190, -0.44958511753511293
191, -0.4358126562263261
192, -0.37430641265447007
193, -0.3820844674154756
194, -0.4105430768860482
195, -0.29682477167585525
196, -0.2963827110818924
197, -0.3220563966550087
198, -0.43758241317594854
199, -0.45666231470191354
200, -0.3887358813427498
201, -0.35132208310547824
202, -0.28647883419720443
203, -0.3147308852824543
204, -0.45001590208933345
205, -0.4626254778066476
206, -0.37796514035689427
207, -0.4564383411705594
208, -0.4164035847401159
209, -0.41358788169290583
210, -0.4277723575185225
211, -0.46807087875670494
212, -0.3606958893953748
213, -0.4310245796948915
214, -0.4411066237942122
215, -0.35846221816187956
216, -0.46120220070714296
217, -0.38934394933293925
218, -0.400586102125001
219, -0.2958485477797306
220, -0.37611081783431516
221, -0.4704834615946862
222, -0.4644098771780127
223, -0.4137504768299063
224, -0.44155434157721796
225, -0.3793245472515811
226, -0.33378972792393974
227, -0.2922586122188971
228, -0.4374497440314776
229, -0.34909672244355394
230, -0.4009090310328153
231, -0.48279806157657895
232, -0.3656000234344862
233, -0.3958836634746568
234, -0.37914099927593475
235, -0.4403117668048211
236, -0.3090962737374959
237, -0.39461359097085413
238, -0.4270948563493781
239, -0.1749248261575249
240, -0.36139948458665566
241, -0.43831552638801224
242, -0.352053722881822
243, -0.3656793933618207
244, -0.3105646537443139
245, -0.4451823087750823
246, -0.25054848498129745
247, -0.3596277997702556
248, -0.4285448477882381
249, -0.4468500779261007
250, -0.3715200155132182
251, -0.44895434716931193
252, -0.42501216206906683
253, -0.44298290135099605
254, -0.370985104173511
255, -0.44203101031483455
256, -0.376941912481556
257, -0.40655549430750476
258, -0.4710027026001512
259, -0.34426919886647156
260, -0.4320807477299524
261, -0.3708402073414814
262, -0.29534299832436894
263, -0.36836707198267715
264, -0.4219123876511348
265, -0.42320734093158596
266, -0.3693162061382449
267, -0.46192401882634027
268, -0.42038193151986564
269, -0.39987152977334617
270, -0.4431489562606698
271, -0.32189638312149893
272, -0.41702535021423043
273, -0.4228012447621514
274, -0.40890377178897896
275, -0.3488528417267518
276, -0.4153131706731507
277, -0.4117837386150206
278, -0.4399990312985566
279, -0.3136141050540719
280, -0.2702081980916442
281, -0.2594972496048819
282, -0.42004253981405426
283, -0.3801282033851677
284, -0.3997931355069776
285, -0.38913995420562647
286, -0.4676207269930974
287, -0.37713430784277346
288, -0.4324739012066834
289, -0.4000628969759722
290, -0.42017288782014883
291, -0.3595440479945079
292, -0.44335050444725704
293, -0.3287882585617253
294, -0.4215145353252207
295, -0.35997306990156497
296, -0.3862315618837578
297, -0.4490529697234354
298, -0.43814958591258674
299, -0.3869248420713962
300, -0.3383897159094007
301, -0.3978232824530943
302, -0.3153376430389822
303, -0.3775350356039533
304, -0.2708299204104008
305, -0.32870616805258235
306, -0.391736917547223
307, -0.3228305911832167
308, -0.3923155625891244
309, -0.47443990127503977
310, -0.3453499453425169
311, -0.337353140358032
312, -0.4341509373678381
313, -0.3961832772530194
314, -0.3271548831354423
315, -0.41801996370755373
316, -0.4034384477668636
317, -0.38867018992808017
318, -0.423826863321603
319, -0.3590742011954556
320, -0.4616015102371703
321, -0.36833164163328797
322, -0.3556924421872724
323, -0.3423110375626412
324, -0.3681593667906709
325, -0.4274857994918402
326, -0.3970484107618907
327, -0.3458918827253674
328, -0.4000432993271186
329, -0.4063446499309795
330, -0.3963590134879388
331, -0.43368179832981135
332, -0.32115012524718783
333, -0.3781591285121699
334, -0.36177953490616394
335, -0.3831512999181665
336, -0.4087172016948444
337, -0.35845290620528475
338, -0.44197645752753706
339, -0.2533143139936171
340, -0.44002015816553275
341, -0.44131199726311315
342, -0.3668099043743351
343, -0.3134527227054946
344, -0.440451661836344
345, -0.4216939007476186
346, -0.4020703581226358
347, -0.385853760759499
348, -0.38453367630857094
349, -0.4475052649733404
350, -0.35522386872781225
351, -0.4453844792234448
352, -0.41558544381515483
353, -0.3989755461539204
354, -0.4242431056682112
355, -0.3943869705787262
356, -0.45760260548465914
357, -0.44679385242858327
358, -0.18581139077232267
359, -0.37599328145040467
360, -0.33183934765136175
361, -0.4084857692277337
362, -0.3591203559661672
363, -0.3083457414052233
364, -0.4218474337577758
365, -0.42931339007443675
366, -0.44747577831564467
367, -0.28824902513885386
368, -0.42315508253681566
369, -0.39677119521009063
370, -0.3091968205774168
371, -0.4249202737344113
372, -0.39225755135575396
373, -0.41583058757204877
374, -0.4315342662998334
375, -0.4376438078125101
376, -0.4564420961699429
377, -0.41398467511666054
378, -0.3467260478585091
379, -0.32009765197528095
380, -0.36475881025813023
381, -0.3469002944993902
382, -0.4096879026210798
383, -0.32994375642789925
384, -0.4227989060352365
385, -0.39513942230254434
386, -0.4023204878420309
387, -0.3552890548735394
388, -0.3774123439825302
389, -0.40117117432379074
390, -0.4188751014532749
391, -0.3849523678375446
392, -0.31695456734889765
393, -0.2948304670663309
394, -0.33077324338167585
395, -0.4045909456856601
396, -0.3982882052266978
397, -0.3250914883054249
398, -0.4434670090465643
399, -0.3417948610906467
400, -0.3373487486123782
401, -0.41910922246965965
402, -0.40249481705448814
403, -0.3739307826339273
404, -0.37272466296588497
405, -0.41654723198177573
406, -0.4424514038343015
407, -0.38007768994945385
408, -0.23060851100914284
409, -0.20400511547227368
410, -0.4044866193984913
411, -0.45725723556971437
412, -0.3624151534395295
413, -0.3983299567936224
414, -0.48475840062649467
415, -0.329085192481259
416, -0.23038274528014555
417, -0.4292773440877532
418, -0.38772785714101815
419, -0.3605051442635193
420, -0.35451113710127335
421, -0.4289135472185523
422, -0.4478574757467445
423, -0.3484193481023682
424, -0.3426012148354994
425, -0.3733190043869112
426, -0.4559409976119442
427, -0.4441128691844568
428, -0.43060822753845646
429, -0.37514426015847135
430, -0.36171236088498415
431, -0.4298427255840565
432, -0.39383524140128057
433, -0.372677689021155
434, -0.44229979064016584
435, -0.26927618520626906
436, -0.27815835863439053
437, -0.41479379725020304
438, -0.42935633439805027
439, -0.41410348163455063
440, -0.298554080711125
441, -0.43728028282280457
442, -0.4392481898787437
443, -0.3322229092897813
444, -0.4214164374272164
445, -0.485951956454181
446, -0.37778542356916794
447, -0.37934991916599087
448, -0.3924781439929699
449, -0.38882052590604244
450, -0.36462047201168046
451, -0.422077926643879
452, -0.4240801909599387
453, -0.3087489067701809
454, -0.3519556056281719
455, -0.3050117119143741
456, -0.295355428971179
457, -0.4456569908774822
458, -0.29795613496683393
459, -0.45755197324786434
460, -0.3279929985911225
461, -0.4116489979156164
462, -0.4081525929427323
463, -0.4764613354473287
464, -0.40786277819807615
465, -0.41997018128270297
466, -0.3167745189268586
467, -0.3498117277472466
468, -0.4640699104686101
469, -0.3097188646458124
470, -0.3790134019982432
471, -0.25945329310023885
472, -0.4117375355662214
473, -0.3505076223293757
474, -0.35102818988256695
475, -0.3694992034506329
476, -0.3696076197312659
477, -0.44378770899101655
478, -0.4116383080847843
479, -0.4124993987752329
480, -0.4055650167565609
481, -0.4251337700921103
482, -0.41629958798520894
483, -0.39558934582869837
484, -0.23665514458638975
485, -0.37840542098436747
486, -0.34511719537578145
487, -0.2381525421802013
488, -0.37364639321662413
489, -0.4276495753169184
490, -0.3252920800383567
491, -0.4190633095646571
492, -0.4801286047455932
493, -0.4277744716319879
494, -0.4083470687980421
495, -0.31655027059420776
496, -0.39248787012835035
497, -0.41800576647925464
498, -0.33185711530335027
499, -0.32206003054728394
